id,name,registry_code,favicon,is_unicorn,industries,business_types,lists,display_name,turnover,labour_taxes,employees,lq_turnover,lq_labour_taxes,lq_employees,ly_turnover,ly_labour_taxes,ly_employees,employees_change,turnover_change_percentage,labour_taxes_change_percentage,ly_employees_change,ly_turnover_change_percentage,ly_labour_taxes_change_percentage
af1d2855-488f-43e1-a2bd-0a29769fb55e,PHOTOFING OÜ,12638363,,False,[],[],['ALL'],PHOTOFING OÜ,,,,,,,,,,,,,,,
af410ebf-8621-403b-b5fd-91f2ea15c27c,PEACOCK ESTONIA OÜ,14856395,/logos/static/14856395.webp,False,"['Household & Personal Products', 'Cleantech']",['C2C'],['ALL'],PEACOCK,,,,,,,,,,,,,,,
b0584ab8-2716-4cd9-bc80-07106c5a4588,DESTREAMWORLD OÜ,14473328,/logos/static/14473328.webp,False,[],[],['ALL'],DESTREAMWORLD OÜ,,,,,,,,,,,,,,,
b21a546d-5899-47d7-95a4-f08c87f12432,KOMPAKTFILTER OÜ,12017690,,False,[],[],['ALL'],KOMPAKTFILTER OÜ,,,,,,,,,,,,,,,
b26ceb9a-2901-49e3-a3db-4364826b4937,THE MO 'JOES OÜ,12194618,,False,[],[],['ALL'],THE MO 'JOES OÜ,,,,,,,,,,,,,,,
b2c9928a-5246-42b8-8c1c-01470ff03424,SPORTLIO OÜ,12663289,/logos/static/12663289.webp,False,[],[],['ALL'],SPORTLIO OÜ,,,,,,,,,,,,,,,
b2fd0f3c-243d-4173-bcb7-d942aa8aa981,NETNIGMA OÜ,14587859,,False,"['Manufacturing', 'Software & Services']",['B2B'],['ALL'],NETNIGMA,,,,,,,,,,,,,,,
b45c1d52-a24e-40e1-9b0c-f43d55804283,LAWTHOR OÜ,14167459,/logos/static/14167459.webp,False,[],[],['ALL'],LAWTHOR OÜ,230.59,,,257.55,,,,,,,-10,,,,
b5e0650d-a3cb-4c54-96c3-f84eb21ba9b3,MOXIE OÜ,14467977,/logos/static/14467977.webp,False,"['Food, Beverage & Tobacco']","['B2C', 'B2B2C', 'B2B']",['ALL'],MOXIE POP-UP CAFE,6800.00,,,6700.00,,,,,,,1,,,,
b6ccf7b8-7b28-4e99-84f7-f0dd1e854e6b,IMEPILT AS,12417774,/logos/static/12417774.ico,False,"['Entertainment', 'Media']",['B2B2C'],['ALL'],IMEPILT STUDIOS,,,,,,,,,,,,,,,
b7b6a841-ed79-46ad-9097-193450a71d4e,ENGLISHLAB.NET OÜ,11713192,/logos/static/11713192.webp,False,[],[],['ALL'],ENGLISHLAB.NET OÜ,,,,,,,,,,,,,,,
b976d922-da86-4838-a7d1-8799cb9c7dc0,VELMENNI OÜ,12735646,/logos/static/12735646.webp,False,[],[],['ALL'],VELMENNI,,,,,,,,,,,,,,,
b9934787-a762-451a-a587-65608b36f360,ZILCULATOR REAL ESTATE LLC OÜ,14599638,/logos/static/14599638.webp,False,['Proptech'],"['B2B', 'B2C']",['ALL'],ZILCULATOR,4547.38,,,3558.70,,,8321.64,,,,28,,,-45,
ba9b9520-7ad5-4c9e-84d1-aec0f1dc967c,BEHOLDER OÜ,14558993,/logos/static/14558993.webp,False,['Creative Industries'],['B2B'],['ALL'],BEHOLDER,,,,,,,,,,,,,,,
bab223e5-4174-4871-9a93-92910b70d11a,TRIPTRIPHURRAY OÜ,12706550,,False,[],[],['ALL'],TRIPTRIPHURRAY OÜ,,,,,,,,,,,,,,,
bbca6773-415e-4718-803b-46d289c6e0a6,DATA CORPORATION OÜ,14419688,/logos/static/14419688.webp,False,['Software & Services'],"['B2B2C', 'B2B', 'B2G']",['ALL'],DATA CORPORATION OÜ,,,,,,,,,,,,,,,
bca74df5-811f-4191-835a-5c0e75e26b33,MAGEFLOW OÜ,12528255,,False,[],[],['ALL'],MAGEFLOW OÜ,,,,,,,,,,,,,,,
bce78489-84b4-4e63-a5c4-42c7a2b84b5f,UNLEASHED PARTNERS GROUP OÜ,14736822,,False,[],[],['ALL'],UNLEASHED PARTNERS GROUP OÜ,,,,,,,,,,,,,,,
be3bddfe-791c-40cb-82df-7b4c1c9afcf4,REALIFIED OÜ,14504715,/logos/static/14504715.webp,False,"['Software & Services', 'Consumer Electronics & Appliances']","['B2B', 'B2C']","['EstVCA2023', 'EstVCA2024', 'ALL']",REXR,,,,,,,,,,,,,,,
bf8df913-0934-41fd-a297-7a5d8831fb15,NINJA SOLUTIONS AS,12336366,,False,[],[],['ALL'],NINJA SOLUTIONS AS,,,,,,,,,,,,,,,
c0c7ffe4-6c3a-4eef-829e-f3bd1fd2f3f3,BROWSERID OÜ,12109506,,False,[],[],['ALL'],BROWSERID OÜ,,,,,,,,,,,,,,,
c0e623d1-1d4b-4b6a-995d-9f08d41fe363,IT ALGORITHMIC SOLUTIONS OÜ,14668813,/logos/static/14668813.webp,False,['Fintech'],"['B2C', 'B2B2C']",['ALL'],BITLEVEX,,,,,,,,,,,,,,,
c17e79e8-e3dc-429c-ac75-657140b0dfdd,GENETO OÜ,14091673,/logos/static/14091673.webp,False,"['Biotechnology', 'Healthcare']","['B2C', 'B2B2C']",['ALL'],GENETO,11179.55,1764.93,,6754.75,2097.96,,19122.54,9655.42,,,66,-16,,-42,-82
c1c95f0c-8b8b-4f9a-b350-eb288518c3d9,KODULINE OÜ,14707660,/logos/static/14707660.webp,False,"['Proptech', 'Consumer Services']",['B2B2C'],['ALL'],KODULINE,177.96,,,1300.00,,,1931.52,,,,-86,,,-91,
c2421442-4492-411f-b7f9-794269c43ade,TODZ OÜ,14861771,/logos/static/14861771.webp,False,"['Human Resource & Employment', 'Consumer Services', 'Software & Services']","['B2B', 'B2C']",['ALL'],TODZ,,,,,,,,,,,,,,,
c254cf76-1f40-489d-ae23-64b72ea3c417,FIELDMAN OÜ,12838688,/logos/static/12838688.ico,False,[],[],['ALL'],FIELDMAN OÜ,,,,,,,,,,,,,,,
c261e93e-27e4-479a-b73d-ed7c235cd970,IKLIM.CO OÜ,14313406,/logos/static/14313406.ico,False,['Fintech'],"['B2C', 'B2B', 'B2B2C']",['ALL'],TARLA.IN,,,,,,,100.00,,,,,,,,
c2f1097c-f3cb-4fc4-8082-324b96c10f01,MR CAPITAL OÜ,12572546,,False,[],[],['ALL'],MR CAPITAL OÜ,,,,,,,,,,,,,,,
c44a120d-b6eb-4c2a-9352-00a13f1ae7b6,CYBER STRUGGLE OÜ,14722429,,False,[],[],"['ALL', 'EstVCA2023', 'EstVCA2024']",CYBER STRUGGLE,1500.00,,,6500.00,,,22685.44,,,,-77,,,-93,
c4edf5bb-c9a4-4d69-97fd-ac95381434b0,TOGGL PLAN OÜ,14187433,/logos/static/14187433.webp,False,[],[],['ALL'],TOGGL PLAN OÜ,,,,,,,,,,,,,,,
c6429802-e3d8-46c0-8683-dbb27c00e07a,SUNMILL OÜ,14972824,/logos/static/14972824.webp,False,"['Cleantech', 'Fintech', 'Energy']","['B2B', 'B2C']",['ALL'],SUNMILL,177.41,,,389309.91,,,9917.29,3152.60,,,-100,,,-98,
c7295fb8-74de-41f9-8215-3ec7b14f2a99,HOTLEAD OÜ,14930866,/logos/static/14930866.webp,False,"['Software & Services', 'Consumer Services']","['B2C', 'B2B', 'C2C']",['ALL'],HOTLEAD,,,,,,,,,,,,,,,
caf147a5-60a1-4091-918d-727f1b468056,NIUHTI OÜ,12974807,,False,['Proptech'],['B2B2C'],['ALL'],NIUHTI,11589.00,,,11599.00,,,14474.56,,,,0,,,-20,
cafe2eea-062c-456a-8e91-acb350b3de8e,WECONTROL BUSINESS SERVICES OÜ,14536371,/logos/static/14536371.webp,False,"['Software & Services', 'Legaltech', 'Data & Analytics']",['B2B'],['ALL'],WECONTROL - GDPR COMPLIANCE ECO-SYSTEM,19288.00,,,,,,17254.59,,,,,,,12,
cb1b8a1b-612d-4dad-958f-5f33d6cd535b,BUSINESS TOOLKIT OÜ,12082167,/logos/static/12082167.webp,False,[],[],['ALL'],BUSINESS TOOLKIT OÜ,15809.00,,,14336.44,,,15964.02,,,,10,,,-1,
cb87ed0e-8390-4d19-9049-c7c247e75d4a,ENDER TURING OÜ,14487359,/logos/static/14487359.webp,False,"['Data & Analytics', 'Software & Services', 'Telecommunication & Services']",['B2B'],"['EstVCA2022', 'EstVCA2024', 'EstVCA2023', 'Superangel', 'ALL', 'EstVCA2021']",ENDER TURING,237235.30,3977.25,,84508.24,3261.45,,292152.78,3261.45,,,181,22,,-19,22
cbb53a9e-c3c6-4892-8ce6-643bb70c0665,ISA CHAMP OÜ,14786694,,False,"['Fintech', 'Edtech']","['B2B2C', 'C2C', 'B2C']",['ALL'],ISACHAMP,,,,,,,,,,,,,,,
cbb64c70-88dc-4990-bfc1-2e8fb906715e,FLOWBASE OÜ,14402274,/logos/static/14402274.webp,False,"['Deep tech', 'Software & Services', 'Manufacturing']",['B2B'],['ALL'],FLOWBASE,,,,,,,11089.44,97.00,,,,,,,
cd78a204-2c5d-42fc-b12e-afe38757f477,CLEARMIND OÜ,14745353,/logos/static/14745353.webp,False,"['Data & Analytics', 'Software & Services']",['B2B'],['ALL'],MYCARBI.COM,,,,,,,,,,,,,,,
ceb6a3d0-03fa-4cc0-985f-44bd02e8f35b,TARGETTA OÜ,12785839,/logos/static/12785839.ico,False,[],[],['ALL'],TARGETTA,5856.78,878.29,,6531.32,701.35,,20231.92,774.40,,,-10,25,,-71,13
cf15fdf4-864a-4b80-b8fe-bef60c0fff33,DAB FOUNDATION OÜ,14347776,/logos/static/14347776.webp,False,['Fintech'],"['B2B2C', 'C2C']",['ALL'],SMARTCREDIT.IO,,,,,,,,,,,,,,,
cf482591-ee55-4ab0-8ff7-2ba67f1bc3e2,UNSINKABLE ROBOTICS OÜ,14751690,/logos/static/14751690.ico,False,"['Deep tech', 'Maritime', 'Hardware & Electronic Equipment']",['B2B'],['ALL'],UNSINKABLE ROBOTICS,,,,,,,,,,,,,,,
cf6ee802-1b4a-42bc-a08c-dc1a74a5a1dc,GOLIATH WIND OÜ,11441701,,False,[],[],['ALL'],GOLIATH WIND OÜ,,,,,,,,,,,,,,,
d008ce82-140e-4ad1-b3be-13abd15cc761,SILVERCUP OÜ,12683837,/logos/static/12683837.ico,False,[],[],['ALL'],UPITECH,,,,,,,,,,,,,,,
d105c5bd-6001-4fba-9400-8c548aebd558,EYT EESTI OÜ,14426777,/logos/static/14426777.webp,False,"['Consumer Services', 'Software & Services']","['B2B2C', 'B2B', 'B2C']",['ALL'],POCKETHELPER,,,,,,,,0.05,,,,,,,
d27105de-515f-47c4-a66a-4dfa10f5c968,SMART CONVERSION TECHNOLOGIES OÜ,11512281,,False,[],[],['ALL'],SMART CONVERSION TECHNOLOGIES OÜ,,,,,,,,,,,,,,,
d400a60e-119d-41ab-9ba1-9e7a2af0a604,VEXOR TRADE OÜ,14179178,,False,"['Software & Services', 'Edtech', 'Healthcare']",['B2C'],['ALL'],GOSLIM SCHOOL (VEXOR TRADE OU),,,,,,,,,,,,,,,
d4102205-37aa-4f0e-9a34-d426a61249f4,SWIFTWARE OÜ,14157797,/logos/static/14157797.webp,False,['Healthcare'],['B2C'],['ALL'],CORA HEALTH,,,,,,,,,,,,,,,
d4a73404-bb17-45e2-967f-599ed58b1b72,3D CREATIONIST OÜ,12831249,/logos/static/12831249.ico,False,"['Consumer Electronics & Appliances', 'Edtech']",['B2G'],['ALL'],3DC.IO,,,,,,,,,,,,,,,
d5829056-fbcf-4113-8347-2608af8f7f59,TRAPMINE OÜ,14363739,/logos/static/14363739.webp,False,['Software & Services'],['B2B'],['ALL'],TRAPMINE,52.75,,,,,,82.80,,,,,,,-36,
d5ac4964-5f9d-42ce-98ea-41b14ae1f4e0,ALPHA 3D OÜ,14586044,/logos/static/14586044.webp,False,"['Deep tech', 'Software & Services', 'E-commerce']",['B2B'],['ALL'],ALPHA3D,3233.52,4396.15,,3633.41,8975.00,,76470.90,17711.62,,,-11,-51,,-96,-75
d679cb91-6f62-4bad-807c-03140d3b9ddf,A&K VENTURES OÜ,14080385,/logos/static/14080385.webp,False,['Consumer Services'],['B2B2C'],['ALL'],SPIC AND SPAN. HOME & OFFICE CLEANING,163040.43,2124.55,,179446.05,2038.41,,154319.54,912.50,,,-9,4,,6,133
d85fc9b1-86d9-4946-939b-1cd41e96be48,MALKARAK OÜ,14435552,,False,"['Wellness', 'Healthcare', 'Digital Health']","['B2C', 'B2B2C', 'B2B']",['ALL'],UNDO | NATURAL MEDITATION,15474.77,,,32953.03,,,78621.41,,,,-53,,,-80,
d87d2ec7-6ac1-4ec9-be26-af9a2b673324,TRANSFERFAST OÜ,12819053,,False,[],[],['ALL'],TRANSFERFAST OÜ,,,,,,,,,,,,,,,
d9eedbf4-c1f5-4ce3-a748-ca8a5ac23183,VOTEMO OÜ,14459185,/logos/static/14459185.webp,False,"['Software & Services', 'Media', 'Entertainment']","['B2B', 'B2B2C']",['ALL'],VOTEMO,14289.76,677.44,,20151.79,3870.12,1.0,14890.76,5985.03,3.0,,-29,-82,,-4,-89
da47299f-02ee-40cd-8d74-6098165a7b30,CAPPTURE SOFTWARE OÜ,14992152,/logos/static/14992152.webp,False,"['Public services (exl. education)', 'Office Services', 'Software & Services']",['B2B'],['ALL'],CAPPTURE SOFTWARE,-1444.80,,,,,,2499.99,,,,,,,-158,
daa3634a-8182-4ebe-8a98-d10cd7a96117,COMPARE FINANCE OÜ,14256559,/logos/static/14256559.webp,False,[],[],['ALL'],COMPARE FINANCE OÜ,,,,,,,,,,,,,,,
dacec8ed-9d6c-475e-91b1-ce12ae1ce738,OÜ SAFETOACT,12612926,,False,[],[],['ALL'],SAFETOACT,1319.38,,,,,,,,,,,,,,
daec0f7b-7ffd-4e48-85e2-e4806791c0ae,NANOARC OÜ,14283912,,False,[],[],['ALL'],NANOARC OÜ,4664.56,,,1156.78,,,417.10,,,,303,,,1018,
dbb811a0-8fa4-481a-921c-dadebc5a9725,FARALONG AS (LIKVIDEERIMISEL),12817456,,False,[],[],['ALL'],FARALONG AS (LIKVIDEERIMISEL),,,,,,,,,,,,,,,
dc03d2b4-99f5-4a9a-b8be-847a87206021,NATU HOLDING OÜ,12709850,/logos/static/12709850.webp,False,"['Food, Beverage & Tobacco', 'Agriculture, Aquaculture & Agritech', 'Consumer Electronics & Appliances']","['B2C', 'B2B']",['ALL'],NATUFIA LABS,,,,,,,,,,,,,,,
dc3b8bd8-3bda-41bf-b7dd-ef577ca7fde2,"CANESE, OÜ",12806783,/logos/static/12806783.webp,False,[],[],['ALL'],"CANESE, OÜ",,,,,,,,,,,,,,,
dcfad8e8-7422-4289-a4db-ba9bda2423b7,NORDIC AUTOMATION SYSTEMS OÜ,12644004,/logos/static/12644004.webp,False,[],[],['ALL'],NORDIC AUTOMATION SYSTEMS OÜ,,,,,,,,,,,,,,,
de08b2b3-fb65-43b9-9426-9d52cfd4f5a8,EHASOO & SONS OÜ,12224058,,False,[],[],['ALL'],MAAKLER,,,,,,,,,,,,,,,
de9c7a3a-d649-4b04-b351-7a833a5e89b9,PLANB LABS OÜ,12346011,/logos/static/12346011.webp,False,[],[],['ALL'],PLANB LABS OÜ,2389403.05,10090.91,,2054840.61,3062.56,1.0,2733702.28,,,,16,229,,-13,
decb03f7-c08e-4245-a8e3-c99ae06556d4,PRE PRODUCTION OÜ,14041340,/logos/static/14041340.webp,False,"['Household & Personal Products', 'Software & Services']",['B2B2C'],['ALL'],FASHLAB,220176.91,2463.56,,261425.84,,1.0,287534.33,4409.76,1.0,,-16,,,-23,-44
decea5d8-3b19-4795-901c-5ee54601668b,PEACEFUL TECH OÜ,14166218,/logos/static/14166218.webp,False,['Fintech'],"['B2B2C', 'B2C']",['ALL'],PAXFUL,,,,,,,,,,,,,,,
dee8a175-ba20-43ed-b58f-d77921bee953,WEPOWER NETWORK OÜ,14328922,/logos/static/14328922.ico,False,[],[],['ALL'],WEPOWER,,,,,,,,,,,,,,,
df758e0e-89f8-4749-b46b-7ffe92a720e3,"NAGI, OÜ",10457189,,False,[],[],['ALL'],"NAGI, OÜ",,,,,,,,,,,,,,,
e17c0277-c588-4f30-a9eb-1094d3cbdae7,NEWBASE OÜ,12290517,,False,[],[],['ALL'],NEWBASE OÜ,,,,,,,,,,,,,,,
e1df6209-6409-4d3d-8815-4cd8ce35d806,SCANAURIS OÜ,14830538,/logos/static/14830538.webp,False,"['Wellness', 'Healthcare', 'Manufacturing']",['B2B2C'],['ALL'],SCANAURIS,,,,332.09,,,419.50,,,,,,,,
e21bac37-4b0e-4495-84d5-486e6d95b269,TOITLA OÜ,12860707,,False,[],[],['ALL'],TOITLA,8616.93,,,2795.00,478.50,1.0,7497.65,,,,208,,,15,
e3573720-243d-4bd3-860d-325e2bdf29d0,LIMESTONE GAMES OÜ,14131705,/logos/static/14131705.ico,False,['Software & Services'],"['B2B2C', 'B2B', 'B2C']",['ALL'],AEON MUST DIE! BY LIMESTONE GAMES PLC,,,,,,,5685.49,,,,,,,,
e35a1a4b-2746-40aa-85a1-bab8243169bf,LAAVA TECH OÜ,12940702,/logos/static/12940702.webp,False,"['Data & Analytics', 'Agriculture, Aquaculture & Agritech', 'Hardware & Electronic Equipment']","['B2C', 'B2B']",['ALL'],LAAVA TECH,,,,,,,26.00,1440.77,1.0,,,,,,
e3646065-da2d-4217-a7d7-c6275c76e361,TEAMSCOPE OÜ,12871817,/logos/static/12871817.webp,False,['Software & Services'],['B2B'],['ALL'],TEAMSCOPE,598.08,,,7700.00,14185.19,,105869.00,46606.08,7.0,,-92,,,-99,
e37b558d-d902-4de8-9737-ef64b51f2c94,FURNUM OÜ,14637646,/logos/static/14637646.webp,False,['Consumer Services'],['B2B2C'],['ALL'],FURNUM OÜ,,,,,,,,,,,,,,,
e5021392-f424-4e9d-8207-d969c81b070c,IGNITE OÜ (PANKROTIS),11926485,/logos/static/11926485.webp,False,[],[],['ALL'],IGNITE OÜ (PANKROTIS),,,,,,,,,,,,,,,
e502f5a2-ed15-4efd-ad41-b3bc341e376c,OÜ PROFLSOFT,12664490,/logos/static/12664490.webp,False,"['Food, Beverage & Tobacco']",['B2B'],['ALL'],ESENSORICS,285.56,,,159.17,,,384.56,,,,79,,,-26,
e5258ba5-d886-43b8-b09a-13fdf27a7bc6,ORDLY OÜ,14247520,/logos/static/14247520.webp,False,"['Consumer Services', 'E-commerce', 'Retail']",['B2B'],['ALL'],ORDLY OÜ,,,,,,,,,,,,,,,
e566cd9c-747b-41c4-ad25-df37effe566a,TRADERSALLOY OÜ,14660958,/logos/static/14660958.ico,False,['Fintech'],['B2C'],['ALL'],TRADERSALLOY,,,,,,,,,,,,,,,
e6757443-8d32-4bcc-b6c8-b9adf435f7e9,HOOPY OÜ,14236143,,False,[],[],['ALL'],HOOPY OÜ,,,,,,,,,,,,,,,
e84b91f1-5e94-4b77-bf69-8fcc99f385c2,DIGITAL SPUTNIK LIGHTING OÜ,12603353,,False,"['Engineering', 'Hardware & Electronic Equipment']","['B2C', 'B2B']",['ALL'],DIGITAL SPUTNIK,,,,,,1.0,2000.00,8364.41,2.0,,,,,,
e892a186-edba-459e-8f3f-5b7b1bb6dacd,PACKER3D OÜ,11419736,,False,[],[],['ALL'],PACKER3D OÜ,,468.74,,,460.86,,1760.66,460.86,,,,2,,,2
e95a4c71-896f-4d48-a327-e5ec5a8cf102,TAEVA EHITUS OÜ,14219379,/logos/static/14219379.webp,False,[],[],['ALL'],TAEVA EHITUS OÜ,,,,,,,,,,,,,,,
e95cdb13-25a9-4a32-a9e3-6616d0ab5ec6,GOLDENAGE TECHNOLOGIES OÜ,12943267,/logos/static/12943267.webp,False,[],[],['ALL'],LURENTO,50768.04,,,54038.26,,,33014.36,,,,-6,,,54,
eb482f25-af48-4134-bcc6-11bf2c93cce2,LOCAL GUIDE OÜ,12281843,,False,[],[],['ALL'],LOCAL GUIDE OÜ,,,,,,,,,,,,,,,
eb90a17d-37cd-471a-a735-068f3f2bc5b0,TUTORID OÜ,12802868,/logos/static/12802868.webp,False,['Edtech'],['B2C'],['ALL'],TUTORID,271.67,,,698.25,,,277.46,,,,-61,,,-2,
ebead604-b3b8-4545-9ab0-e020226ea874,SMART NATURE OÜ,12763890,/logos/static/12763890.webp,False,"['Household & Personal Products', 'Consumer Electronics & Appliances', 'Software & Services']",['B2B2C'],['ALL'],ETNOBIRD,,,,,,,,,,,,,,,
ecd13abc-43af-4e12-86bb-907c96b34ac5,"VAN ZOIG, OÜ",11184782,,False,[],[],['ALL'],"VAN ZOIG, OÜ",14596.82,,,18505.82,,,16171.32,,,,-21,,,-10,
ed0a38c2-0eef-40cd-9e6a-a4730c893077,REGISTAT SOLUTIONS OÜ,14525657,,False,[],[],"['ALL', 'EstVCA2022', 'EstVCA2019', 'EstVCA2021', 'EstVCA2020']",REGISTAT SOLUTIONS OÜ,,,,,,,,,,,,,,,
f020407a-89e7-4a5a-b91f-c8eca62cde31,PARCELSEA OÜ,16054185,,False,"['E-commerce', 'Infrastructure & Logistics', 'Consumer Electronics & Appliances']","['B2B', 'B2C', 'B2B2C']","['EstVCA2024', 'EstVCA2022', 'EstVCA2023', 'Superangel', 'ALL', 'EstVCA2021']",PARCELSEA,84894.31,34515.61,,83446.56,34922.14,2.0,118163.47,32089.67,4.0,,2,-1,,-28,8
f038b36b-4c59-44e2-9e44-4eac7e25a832,XENDIZ OÜ,14188421,/logos/static/14188421.webp,False,"['Telecommunication & Services', 'Manufacturing', 'Software & Services']","['B2B', 'B2B2C']",['ALL'],XENDIZ OÜ,,,,,,,,,,,,,,,
f03c17e1-2413-435a-8c74-d192d0eb6a9f,SONNEFY OÜ,16235225,,False,"['Energy', 'Software & Services', 'Cleantech']",['B2B'],['ALL'],SONNEFY,,,,10925.00,,,700.00,,,,,,,,
f06c851d-8117-4084-93c6-1b8ae5e2b934,KLIENDIKAARDIKESKUS OÜ,12575438,/logos/static/12575438.webp,False,[],[],['ALL'],KLIENDIKAARDIKESKUS OÜ,,,,,,,,,,,,,,,
f174a44a-c51e-423e-91d3-d5636c3d0164,SOFTBRIK OÜ,14597527,/logos/static/14597527.webp,False,['Software & Services'],"['B2B2C', 'B2B']",['ALL'],SOFTBRIK OU,1852.78,,,179.66,755.42,,10253.00,,,,931,,,-82,
f1c913f8-4080-4f05-8041-597be1113e17,OÜ ÄRITARKVARA,12961549,,False,[],[],['ALL'],OÜ ÄRITARKVARA,,,,,,,,,,,,,,,
f1e57008-fb97-4086-95f7-9efe837fa6f6,FULLY VERIFIED OÜ,14455170,/logos/static/14455170.webp,False,['Fintech'],['B2B'],['ALL'],FULLY VERIFIED,,,,,,,,,,,,,,,
f440dad4-5c97-4424-8f8f-b006bda8ba9e,SIMBIZNET OÜ,14889649,/logos/static/14889649.webp,False,"['Edtech', 'Software & Services']","['B2C', 'B2B']",['ALL'],VIRTONOMICS,6933.76,2651.81,,13892.65,1888.13,,20831.01,2318.76,,,-50,40,,-67,14
f546b3f5-fd53-4486-8e3f-27de514af9da,TAKEOUT OÜ,12718292,,False,[],[],['ALL'],TAKEOUT OÜ,,,,,,,,,,,,,,,
f62391a4-a9c1-4a6d-83cf-9192487f00ad,CITYNTEL OÜ,12655031,/logos/static/12655031.webp,False,"['Cleantech', 'Software & Services', 'Hardware & Electronic Equipment']","['B2G', 'B2B']",['ALL'],LUMOFLEX,,,,,,,,,,,,,,,
f6555bd5-265d-4e35-82ec-1d9a4ae52fa6,CHORDCHORD OÜ,14647900,/logos/static/14647900.ico,False,"['Software & Services', 'Creative Industries', 'Entertainment']","['B2B2C', 'B2C']",['ALL'],CHORDCHORD,29246.01,,,19440.35,,,60394.21,,,,50,,,-52,
f68871cf-1b8f-4097-af40-c07dcf753056,CRABSEC OÜ,14169949,/logos/static/14169949.webp,False,"['Public services (exl. education)', 'Software & Services', 'Consumer Electronics & Appliances']",['B2C'],['ALL'],CRABSEC,14521.00,,,16098.45,,,16789.93,,,,-10,,,-14,
f6e1fcea-19fe-4076-9a2f-3bb4fb740dbf,TICKETSELL OÜ,14841890,/logos/static/14841890.webp,False,"['Software & Services', 'Data & Analytics', 'Entertainment']",['B2B'],['ALL'],TICKETSELL,2936.52,,,,,,,,,,,,,,
f73396f9-1d37-48d5-aa73-8c29dfee73d8,IRAHA PAYMENTS AS,12732518,/logos/static/12732518.ico,False,[],[],['ALL'],POCOPAY,13366.63,,,1572.14,,,303542.74,65755.46,7.0,,750,,,-96,
f77a3e18-c182-40a8-aa00-20894ebb2540,APICO OÜ,14378127,/logos/static/14378127.webp,False,['Travel & Hospitality'],['B2B2C'],['ALL'],LOKIMO,,,,,,,1714.32,,,,,,,,
f8335e0d-30f2-4dd2-b7be-a26ab3a4956a,MASSANGULA BUANE OÜ,12853297,/logos/static/12853297.webp,False,"['Consumer Electronics & Appliances', 'Software & Services']","['B2B2C', 'B2B']","['EstVCA2019', 'EstVCA2020', 'ALL', 'EstVCA2021']",FESTIVALITY,,,,,,,,,,,,,,,
f8526db9-4bd8-44c9-9e80-9f565893f679,VRNETIO OÜ,14261543,/logos/static/14261543.ico,False,"['Construction', 'Software & Services', 'Proptech']","['B2B2C', 'B2B']",['ALL'],VRNET,,,,,,,,,,,,,,,
f8e7b91a-7c7e-49cc-ad09-f89060a6db28,ZEEW OÜ,14978057,/logos/static/14978057.webp,False,['Software & Services'],['B2B'],['ALL'],ZEEW,17036.98,239.25,,14758.44,1367.29,,30483.04,2536.96,1.0,,15,-83,,-44,-91
f9316657-7f5a-45c0-8825-97eba64388da,AKTSIASELTS BIG DATA SCORING,12418058,/logos/static/12418058.ico,False,[],[],['ALL'],BIG DATA SCORING,271496.97,,,259409.71,,,230390.01,,,,5,,,18,
f94636cc-c014-48cb-a0d5-3b4b056d5fff,TALENTSFUND OÜ,14701261,/logos/static/14701261.webp,False,"['Consumer Services', 'Data & Analytics', 'Manufacturing']","['B2B', 'B2C', 'B2B2C']",['ALL'],TALENTS.FUND,,,,,,,,,,,,,,,
fb0cfdbb-b64b-4eb6-8ecd-69ed0875fa18,MODERN MOBILITY OÜ,14586593,/logos/static/14586593.webp,False,"['Public services (exl. education)', 'Software & Services', 'Transportation']","['B2G', 'B2C']",['ALL'],MODERN MOBILITY,1090.00,,,859.50,,,537.10,,,,27,,,103,
fb742f7e-3089-4c7c-a10c-59b42b7911a2,MEDIHUB OÜ,12847026,,False,"['Retail', 'Healthcare', 'E-commerce', 'Consumer Services']",['B2B'],['ALL'],MEDIHUB,,,,,5772.53,,,,,,,,,,
fb94745f-1f15-408a-b127-8d52518adc5a,FORKLOG GROUP OÜ,14433151,/logos/static/14433151.webp,False,"['Media', 'Research & Consulting', 'Fintech']","['B2B', 'B2C']",['ALL'],FORKLOG GROUP OÜ,,,,,,,,,,,,,,,
fbd36c1d-d7d6-47dc-a666-10604469b433,SPRING HUB OÜ,14085321,,False,[],[],['ALL'],SPRING HUB OÜ,51951.93,3260.00,,57755.79,3180.00,,57110.59,3180.00,,,-10,3,,-9,3
fccaf4a5-c866-4e61-8edf-39e3f292cd53,NEW DIGITAL OÜ,14660776,,False,"['Telecommunication & Services', 'Healthcare', 'Software & Services']",['B2C'],['ALL'],GRANDTIME,,,,,,,,,,,,,,,
fd5a08de-9c58-44fb-875b-e1703ef94486,POSTPAL OÜ,12862741,,False,[],[],['ALL'],POSTPAL OÜ,,,,,,,,,,,,,,,
fe4bfef1-eea1-49e1-93cd-e1c08f3893d8,DIGIFLAK OÜ,12529160,/logos/static/12529160.webp,False,"['Consumer Electronics & Appliances', 'Software & Services']","['B2B', 'B2C']",['ALL'],DIGIFLAK,,,,,,,,,,,,,,,
